,KS_score,GS76_score,rank_KS,rank_GS76,consensus_rank,emt_group
F2929,-0.26673326673326675,7.42667439559127,467.0,2992.0,1729.5,M
F2930,-0.2641941391941392,6.208216267375278,479.0,2818.0,1648.5,Hybrid
F2931,-0.06268731268731269,-3.63042219278298,1696.0,728.0,1212.0,E
F2932,-0.30656843156843155,3.954705221982273,306.0,2366.0,1336.0,E
F2933,-0.29245754245754246,0.6871499373574679,351.0,1572.0,961.5,E
F2934,0.1773226773226773,-5.998957901555215,2732.5,431.0,1581.75,Hybrid
F2935,0.13045288045288045,-5.792443595384988,2336.5,466.0,1401.25,E
F2936,-0.10855810855810856,2.8510988217821165,1521.0,2109.0,1815.0,M
F2937,0.1998001998001998,-6.323590640668954,2850.5,417.0,1633.75,Hybrid
F2938,-0.1364052614052614,2.6912212135252176,1295.0,2064.0,1679.5,Hybrid
F2939,0.26227938727938727,-5.485091365290536,3050.5,489.0,1769.75,M
F2940,-0.11750749250749251,6.590925929490446,1444.5,2881.0,2162.75,M
F2941,-0.3061521811521812,6.2661607322582356,308.0,2825.0,1566.5,E
F2942,0.13923576423576423,-0.1623080365443954,2439.0,1377.0,1908.0,M
F2943,0.07542457542457542,1.0897317959434503,1731.0,1668.0,1699.5,Hybrid
F2944,-0.4376873126873127,10.791351483917055,53.5,3230.0,1641.75,Hybrid
F2945,0.08325008325008325,1.4637840375871392,1763.0,1771.0,1767.0,M
F2946,0.17715617715617715,-8.094400289901671,2730.5,299.0,1514.75,E
F2947,-0.20958208458208458,-3.341596325646506,775.5,775.0,775.25,E
F2948,0.31256243756243757,-10.511988423311532,3139.5,175.0,1657.25,Hybrid
F2949,-0.3754995004995005,9.067964558918355,133.5,3145.0,1639.25,Hybrid
F2950,-0.12683150183150182,4.736791995778454,1379.0,2521.0,1950.0,M
F2951,-0.14960039960039961,3.8656304517600333,1189.5,2340.0,1764.75,M
F2952,0.175990675990676,-0.8105297262496691,2716.0,1228.0,1972.0,M
F2953,0.1547202797202797,-9.171067589901522,2568.5,231.0,1399.75,E
F2954,0.09224109224109224,3.6417318653376753,1837.5,2289.0,2063.25,M
F2955,0.19813519813519814,-2.3424712852592577,2839.5,944.0,1891.75,M
F2956,0.18473193473193472,-8.358527557813975,2778.0,282.0,1530.0,E
F2957,-0.1622960372960373,5.790364539713728,1088.0,2753.0,1920.5,M
F2958,-0.29707792207792205,7.159270406946085,332.5,2955.0,1643.75,Hybrid
F2959,0.3767066267066267,-11.92354339246792,3200.0,135.0,1667.5,Hybrid
F2960,0.17882117882117882,-5.647781843181676,2748.0,479.0,1613.5,Hybrid
F2961,0.22569097569097568,-4.920561729550357,2937.0,548.0,1742.5,M
F2962,-0.16762404262404262,-3.9269931141725607,1043.0,675.0,859.0,E
F2963,0.10160672660672661,4.490989261056555,1961.5,2473.0,2217.25,M
F2964,-0.1794039294039294,3.2016620710811665,965.0,2195.0,1580.0,Hybrid
F2965,0.13940226440226441,-1.5746805805577253,2443.0,1070.0,1756.5,M
F2966,-0.14756077256077257,6.319043853868308,1208.0,2836.0,2022.0,M
F2967,-0.5189393939393939,5.015015708366242,15.0,2579.0,1297.0,E
F2968,0.6375291375291375,-30.708647741936723,3263.0,22.0,1642.5,Hybrid
F2969,0.20854145854145853,-4.178499811609413,2885.0,648.0,1766.5,M
F2970,-0.12033799533799534,-4.562589373647995,1419.0,600.0,1009.5,E
F2971,0.2714785214785215,-8.374568247950101,3071.0,280.0,1675.5,Hybrid
F2972,-0.260031635031635,5.523806921526436,502.5,2691.0,1596.75,Hybrid
F2973,-0.25453712953712954,-0.56636541545776,532.0,1284.0,908.0,E
F2974,-0.2429237429237429,-0.8750242331493467,593.0,1213.0,903.0,E
F2975,-0.27818015318015316,7.16618013733045,413.5,2956.0,1684.75,Hybrid
F2976,0.12512487512487513,-0.2544169674393544,2263.0,1362.0,1812.5,M
F2977,0.10680985680985682,-3.1349633829368244,2022.0,811.0,1416.5,E
F2978,-0.14339826839826839,4.656648503644867,1233.5,2509.0,1871.25,M
F2979,-0.20675158175158176,3.5485013965133803,795.0,2261.0,1528.0,E
F2980,-0.15172327672327673,5.14068625746993,1165.5,2604.0,1884.75,M
F2981,-0.2671911421911422,7.54232437818419,466.0,3009.0,1737.5,M
F2982,-0.19975857475857475,5.589501693241829,839.0,2704.0,1771.5,M
F2983,-0.18697968697968698,5.879724298928338,914.0,2774.0,1844.0,M
F2984,0.09536297036297037,-2.3038482256774415,1885.0,949.0,1417.0,E
F2985,0.09923409923409923,-2.228224728269552,1924.0,962.0,1443.0,E
F2986,-0.16658341658341658,-3.328010293096469,1052.0,778.0,915.0,E
F2987,0.12437562437562437,0.8194718040428057,2252.0,1602.0,1927.0,M
F2988,-0.26402763902763904,5.4208161621511906,480.0,2678.0,1579.0,Hybrid
F2989,-0.1150932400932401,-0.23379623974171437,1461.0,1366.0,1413.5,E
F2990,0.14535464535464535,-2.5124931389412666,2493.0,914.0,1703.5,Hybrid
F2991,-0.17786380286380285,2.597081876902969,972.0,2048.0,1510.0,E
F2992,-0.4493006993006993,9.52950286379118,45.0,3178.0,1611.5,Hybrid
F2993,0.09120046620046621,0.9916260895882871,1829.0,1643.0,1736.0,M
F2994,-0.24962537462537462,4.915550576772489,566.0,2562.0,1564.0,E
F2995,-0.1627122877122877,1.4968025668971165,1084.5,1779.0,1431.75,E
F2996,-0.2246087246087246,3.7625753264453152,676.5,2313.0,1494.75,E
F2997,0.3097319347319347,-10.811302719529213,3136.0,164.0,1650.0,Hybrid
F2998,0.10056610056610056,-2.8150464964339434,1943.5,863.0,1403.25,E
F2999,0.12824675324675325,1.391845204841367,2297.0,1755.0,2026.0,M
F3000,-0.1557192807192807,4.225835968652611,1128.5,2416.0,1772.25,M
F3001,-0.2822177822177822,8.088395336130631,388.0,3068.0,1728.0,M
F3002,-0.18518981018981018,1.7130930792451622,922.0,1836.0,1379.0,E
F3003,-0.08116883116883117,-1.9749019237133965,1676.0,1010.0,1343.0,E
F3004,-0.23963536463536464,5.3014670657062695,604.5,2641.0,1622.75,Hybrid
F3005,-0.18997668997668998,4.62932071013293,895.0,2506.0,1700.5,Hybrid
F3006,-0.3941058941058941,9.658416177823362,113.0,3191.0,1652.0,Hybrid
F3007,0.5183566433566433,-28.57928384644514,3248.5,28.0,1638.25,Hybrid
F3008,-0.1357808857808858,2.0807133876450976,1305.5,1909.0,1607.25,Hybrid
F3009,-0.12624875124875126,3.2407805946132413,1384.0,2203.0,1793.5,M
F3010,0.11738261738261738,0.16395641518015225,2167.5,1449.0,1808.25,M
F3011,-0.2676073926073926,5.421568206848171,464.0,2679.0,1571.5,E
F3012,-0.20675158175158176,6.540866749759495,795.0,2872.0,1833.5,M
F3013,0.6056859806859807,-29.28802090114227,3260.0,26.0,1643.0,Hybrid
F3014,0.1943056943056943,-5.084511820031253,2818.0,525.0,1671.5,Hybrid
F3015,-0.23264235764235763,4.879230807176974,634.0,2550.0,1592.0,Hybrid
F3016,0.1796953046953047,-5.467652319690416,2754.0,492.0,1623.0,Hybrid
F3017,-0.2154095904095904,0.37719884049668195,735.0,1510.0,1122.5,E
F3018,0.08703796203796203,0.30899591596581644,1788.5,1490.0,1639.25,Hybrid
F3019,0.1744921744921745,-3.8569089128060057,2704.5,687.0,1695.75,Hybrid
F3020,-0.521020646020646,5.725927194349673,13.0,2740.0,1376.5,E
F3021,-0.11854811854811854,0.5688552365988997,1436.0,1549.0,1492.5,E
F3022,0.13195138195138195,-1.7560602546438773,2356.0,1037.0,1696.5,Hybrid
F3023,0.0961954711954712,-10.253758255665577,1892.0,180.0,1036.0,E
F3024,-0.16242091242091242,4.3775612909017525,1086.5,2443.0,1764.75,M
F3025,-0.17137029637029638,4.806781650261669,1017.0,2536.0,1776.5,M
F3026,-0.3859057609057609,10.221897013799044,123.0,3217.0,1670.0,Hybrid
F3027,-0.09677822177822178,4.49084725149438,1605.0,2471.0,2038.0,M
F3028,0.1692890442890443,-3.8095617038346106,2673.5,696.0,1684.75,Hybrid
F3029,0.09328171828171829,-1.8306777375933194,1854.0,1031.0,1442.5,E
F3030,0.5339660339660339,-33.51660928734021,3250.0,19.0,1634.5,Hybrid
F3031,-0.1627122877122877,2.840491329378139,1084.5,2102.0,1593.25,Hybrid
F3032,-0.23293373293373293,7.343413685308391,633.0,2981.0,1807.0,M
F3033,0.2911255411255411,-8.649862200271787,3103.0,257.0,1680.0,Hybrid
F3034,0.14443889443889443,-2.1144195952655807,2480.5,986.0,1733.25,M
F3035,-0.09128371628371629,0.09394654064711006,1629.0,1435.0,1532.0,E
F3036,0.1466866466866467,1.5335883283181246,2503.0,1790.0,2146.5,M
F3037,0.12258574758574758,1.6582394716639683,2230.5,1819.0,2024.75,M
F3038,-0.36567599067599066,8.29254781837539,157.0,3087.0,1622.0,Hybrid
F3039,0.10293872793872794,-2.9432859157021483,1978.5,847.0,1412.75,E
F3040,-0.3396187146187146,7.506250510937484,220.5,3003.0,1611.75,Hybrid
F3041,-0.28592241092241094,7.495252617832598,375.0,3000.0,1687.5,Hybrid
F3042,-0.35406260406260404,5.271075439391957,186.0,2631.0,1408.5,E
F3043,-0.12583250083250083,1.266027878539525,1386.5,1719.0,1552.75,E
F3044,0.09224109224109224,-1.8346773198241166,1837.5,1030.0,1433.75,E
F3045,0.09848484848484848,0.21076287569260188,1915.5,1467.0,1691.25,Hybrid
F3046,0.07392607392607392,-6.491305498412508,1727.0,408.0,1067.5,E
F3047,0.11396936396936397,-0.4098536185719084,2116.0,1322.0,1719.0,M
F3048,-0.16004828504828505,-0.3304011006439751,1102.5,1344.0,1223.25,E
F3049,0.1295787545787546,-0.692937066568696,2320.0,1256.0,1788.0,M
F3050,-0.2217782217782218,6.356439152721336,692.5,2843.0,1767.75,M
F3051,0.15234765234765235,-3.742433558811179,2549.0,709.0,1629.0,Hybrid
F3052,-0.09856809856809857,1.2955135614929816,1594.0,1729.0,1661.5,Hybrid
F3053,-0.1254995004995005,1.26021816069602,1390.0,1716.0,1553.0,E
F3054,-0.14693639693639693,1.53708002120446,1211.0,1792.0,1501.5,E
F3055,0.13657176157176157,-1.848516689177302,2403.0,1027.0,1715.0,Hybrid
F3056,0.2656926406926407,-6.299569765201689,3060.5,418.0,1739.25,M
F3057,-0.25287212787212787,8.207564742343159,548.0,3078.0,1813.0,M
F3058,-0.16212953712953712,3.8740622495555357,1089.5,2342.0,1715.75,Hybrid
F3059,-0.13386613386613386,2.6551816555216163,1319.5,2059.0,1689.25,Hybrid
F3060,-0.1796953046953047,6.070914568575191,961.5,2796.0,1878.75,M
F3061,0.19696969696969696,-7.808254167908544,2828.0,321.0,1574.5,E
F3062,0.35914085914085914,-16.046143708224847,3189.0,71.0,1630.0,Hybrid
F3063,-0.20883283383283383,6.618452027962633,779.0,2884.0,1831.5,M
F3064,-0.25645188145188147,7.0082980374581965,524.5,2942.0,1733.25,M
F3065,-0.2795121545121545,2.6628744963875732,405.5,2060.0,1232.75,E
F3066,-0.2833832833832834,-2.375910459327393,383.0,934.0,658.5,E
F3067,0.1498085248085248,-1.982299136321238,2530.0,1008.0,1769.0,M
F3068,0.3330835830835831,-9.919209460542021,3171.0,194.0,1682.5,Hybrid
F3069,-0.2039210789210789,4.731902491750972,820.0,2520.0,1670.0,Hybrid
F3070,-0.11405261405261405,0.2876616490420858,1471.5,1486.0,1478.75,E
F3071,-0.14693639693639693,1.4727358136659916,1211.0,1773.0,1492.0,E
F3072,0.1495171495171495,-0.8325282182512126,2527.0,1225.0,1876.0,M
F3073,-0.1394855144855145,3.1108055501206167,1267.0,2171.0,1719.0,M
F3074,-0.14219114219114218,1.8818889866784048,1247.0,1868.0,1557.5,E
F3075,-0.21957209457209456,0.6046411069034221,705.5,1557.0,1131.25,E
F3076,-0.15097402597402598,1.1130067842623959,1171.0,1672.0,1421.5,E
F3077,-0.4332334332334332,9.269397960942563,58.0,3164.0,1611.0,Hybrid
F3078,-0.0936979686979687,3.5031614780103055,1618.0,2252.0,1935.0,M
F3079,-0.1553030303030303,4.946357081136377,1132.0,2564.0,1848.0,M
F3080,-0.20737595737595738,6.295887006783779,786.5,2833.0,1809.75,M
F3081,0.17673992673992675,-2.1196972532595524,2725.0,982.0,1853.5,M
F3082,-0.25524475524475526,6.375585489544207,529.0,2846.0,1687.5,Hybrid
F3083,-0.43040293040293043,10.403960720956292,61.0,3221.0,1641.0,Hybrid
F3084,0.34798534798534797,-10.184372191856944,3183.0,183.0,1683.0,Hybrid
F3085,-0.46253746253746253,13.973787675995801,33.5,3271.0,1652.25,Hybrid
F3086,-0.26823176823176825,7.8840225235708985,460.0,3045.0,1752.5,M
F3087,-0.1970945720945721,4.198552716988971,851.0,2410.0,1630.5,Hybrid
F3088,-0.2383033633033633,6.709150987390096,617.0,2898.0,1757.5,M
F3089,-0.3442390942390942,12.747945446362678,213.5,3263.0,1738.25,M
F3090,-0.34944222444222445,4.741664641228084,197.5,2523.0,1360.25,E
F3091,-0.3214701964701965,5.60899877955751,266.5,2710.0,1488.25,E
F3092,0.13003663003663005,-3.5815027722931845,2331.0,740.0,1535.5,E
F3093,0.11438561438561438,-1.0837899305584244,2123.5,1168.0,1645.75,Hybrid
F3094,-0.18772893772893773,-4.233113608117179,908.0,638.0,773.0,E
F3095,-0.3567266067266067,5.359590861700902,183.0,2662.0,1422.5,E
F3096,0.08762071262071262,-0.8480772371824798,1796.5,1224.0,1510.25,E
F3097,-0.4497585747585748,9.21919037450995,43.0,3159.0,1601.0,Hybrid
F3098,-0.40734265734265734,7.205193252156761,88.0,2963.0,1525.5,E
F3099,-0.13103563103563104,2.9377222201275828,1346.5,2125.0,1735.75,M
F3100,0.15055777555777555,-0.8539291480683104,2536.0,1223.0,1879.5,M
F3101,-0.367007992007992,9.421925793165101,152.0,3172.0,1662.0,Hybrid
F3102,-0.29424741924741926,6.0043731051760005,345.0,2789.0,1567.0,E
F3103,-0.32192807192807193,11.532270192555735,263.0,3247.0,1755.0,M
F3104,-0.2586996336996337,0.7977795862035322,515.0,1595.0,1055.0,E
F3105,0.08195970695970696,-0.9711921414921036,1756.0,1191.0,1473.5,E
F3106,-0.3478188478188478,6.251999739691648,201.5,2822.0,1511.75,E
F3107,0.10173160173160173,-4.4590247487824755,1964.0,613.0,1288.5,E
F3108,0.5650599400599401,-20.69583852087765,3257.0,41.0,1649.0,Hybrid
F3109,0.07363469863469864,0.5875043183448625,1726.0,1551.0,1638.5,Hybrid
F3110,-0.16537629037629037,-1.6977555669149567,1060.0,1050.0,1055.0,E
F3111,0.18864468864468864,-5.733990081024338,2788.5,471.0,1629.75,Hybrid
F3112,-0.08953546453546453,-3.562096806090935,1639.0,745.0,1192.0,E
F3113,0.37624875124875123,-15.91911727017603,3199.0,72.0,1635.5,Hybrid
F3114,0.20367132867132867,0.0963438683294342,2870.0,1436.0,2153.0,M
F3115,0.08033633033633034,-0.20341434369139932,1751.5,1373.0,1562.25,E
F3116,0.14414751914751914,-2.4289984625118706,2477.5,923.0,1700.25,Hybrid
F3117,-0.45583583083583085,9.629979687299837,40.0,3189.0,1614.5,Hybrid
F3118,-0.17178654678654678,2.7937573254808754,1012.0,2089.0,1550.5,E
F3119,0.24621212121212122,-13.944139777055316,3005.5,92.0,1548.75,E
F3120,0.20304695304695305,-2.226707529944953,2866.5,963.0,1914.75,M
F3121,0.13940226440226441,-3.7459484953451536,2443.0,708.0,1575.5,E
F3122,-0.1110972360972361,-0.9779519297822716,1498.0,1188.0,1343.0,E
F3123,0.07063769563769563,-0.2956759809713887,1712.0,1352.0,1532.0,E
F3124,-0.11804861804861805,3.648760638734295,1441.0,2292.0,1866.5,M
F3125,-0.20142357642357642,7.981885458055892,830.0,3057.0,1943.5,M
F3126,-0.33204295704295705,6.8713110602184955,238.5,2924.0,1581.25,Hybrid
F3127,-0.1776140526140526,3.036165396548,975.0,2152.0,1563.5,E
F3128,-0.09411421911421912,-1.2553235920948325,1617.0,1127.0,1372.0,E
F3129,0.16321178821178822,-3.366730406633202,2625.0,769.0,1697.0,Hybrid
F3130,-0.3064435564435564,8.28576792494593,307.0,3086.0,1696.5,Hybrid
F3131,0.24604562104562105,-5.02988024384922,3004.0,534.0,1769.0,M
F3132,-0.24800199800199801,4.352430274258587,575.0,2438.0,1506.5,E
F3133,-0.2202797202797203,5.790584694788073,701.5,2754.0,1727.75,M
F3134,0.08508158508158509,-5.941025500959697,1770.0,445.0,1107.5,E
F3135,0.16425241425241424,3.3482685841109188,2632.0,2229.0,2430.5,M
F3136,0.10726773226773227,1.963209335518087,2032.0,1890.0,1961.0,M
F3137,-0.11613386613386613,2.2433097944922906,1452.0,1955.0,1703.5,Hybrid
F3138,-0.5765068265068265,11.092964500774812,3.0,3239.0,1621.0,Hybrid
F3139,0.313020313020313,-17.146208105878923,3141.0,61.0,1601.0,Hybrid
F3140,-0.2532051282051282,3.8155190865324258,545.0,2330.0,1437.5,E
F3141,0.19934232434232435,-8.595136706941641,2845.5,264.0,1554.75,E
F3142,-0.2585331335331335,6.561185421249121,516.5,2874.0,1695.25,Hybrid
F3143,0.0844988344988345,3.564718903352059,1767.0,2265.0,2016.0,M
F3144,-0.35035797535797536,3.920223019356797,195.0,2357.0,1276.0,E
F3145,-0.18860306360306361,5.521877436134481,903.5,2690.0,1796.75,M
F3146,-0.08995171495171495,2.089652146206312,1637.5,1913.0,1775.25,M
F3147,0.20962370962370963,-5.934292081152911,2891.5,446.0,1668.75,Hybrid
F3148,-0.3957292707292707,5.313087976979482,109.5,2649.0,1379.25,E
F3149,-0.45554445554445555,9.743919128002766,41.0,3202.0,1621.5,Hybrid
F3150,0.1532217782217782,-0.3124632160946632,2555.0,1348.0,1951.5,M
F3151,-0.12000499500499501,5.350363020735202,1421.5,2659.0,2040.25,M
F3152,-0.3507742257742258,5.7480919540536135,194.0,2746.0,1470.0,E
F3153,-0.16595904095904096,3.916536328653706,1057.0,2354.0,1705.5,Hybrid
F3154,-0.30361305361305363,4.001522527842809,315.0,2372.0,1343.5,E
F3155,0.11946386946386946,0.028723790819327633,2190.5,1423.0,1806.75,M
F3156,0.09340659340659341,-2.560378012227794,1856.0,905.0,1380.5,E
F3157,0.2863802863802864,-8.589901867818277,3098.0,265.0,1681.5,Hybrid
F3158,-0.1761155511155511,3.2898480021383207,985.5,2216.0,1600.75,Hybrid
F3159,-0.25333000333000333,3.5933218623001792,543.5,2274.0,1408.75,E
F3160,-0.3725024975024975,9.376180800479098,140.0,3170.0,1655.0,Hybrid
F3161,0.2978271728271728,-10.602065492188743,3119.0,170.0,1644.5,Hybrid
F3162,0.29707792207792205,-10.213378279473599,3118.0,182.0,1650.0,Hybrid
F3163,-0.16283716283716285,5.667090753575216,1081.5,2723.0,1902.25,M
F3164,0.12716450216450217,-2.699806955225988,2282.0,876.0,1579.0,Hybrid
F3165,0.09224109224109224,-1.4352406458710405,1837.5,1096.0,1466.75,E
F3166,0.1153013653013653,4.428482628575573,2138.5,2454.0,2296.25,M
F3167,0.1948884448884449,-6.427615636550264,2821.0,411.0,1616.0,Hybrid
F3168,-0.3446969696969697,8.998448626441466,212.0,3140.0,1676.0,Hybrid
F3169,-0.15005827505827507,-0.4090444715467427,1178.0,1323.0,1250.5,E
F3170,-0.10572760572760573,3.5273985048795495,1543.0,2256.0,1899.5,M
F3171,0.1672077922077922,-2.5377453048908833,2656.5,909.0,1782.75,M
F3172,0.11068098568098568,-0.5318438281902473,2081.5,1292.0,1686.75,Hybrid
F3173,-0.3097319347319347,8.272499248778047,296.0,3085.0,1690.5,Hybrid
F3174,0.1309107559107559,-2.125312889957314,2345.5,979.0,1662.25,Hybrid
F3175,-0.1163003663003663,0.2841067329068423,1451.0,1485.0,1468.0,E
F3176,-0.2908341658341658,9.285482936161053,356.0,3167.0,1761.5,M
F3177,0.09403096903096902,0.5957863049468415,1865.0,1555.0,1710.0,Hybrid
F3178,-0.09548784548784549,3.6220389522460152,1610.0,2286.0,1948.0,M
F3179,-0.12312687312687312,-2.1202457095877705,1408.5,981.0,1194.75,E
F3180,-0.1423160173160173,2.280357784180495,1245.5,1965.0,1605.25,Hybrid
F3181,-0.09548784548784549,1.663951233108115,1610.0,1821.0,1715.5,Hybrid
F3182,0.32342657342657344,-8.61086859354458,3160.0,263.0,1711.5,Hybrid
F3183,-0.2028804528804529,2.9327609705506816,826.0,2123.0,1474.5,E
F3184,0.1622960372960373,-7.586165095265361,2619.5,341.0,1480.25,E
F3185,0.20442057942057942,-4.308508331656448,2875.0,628.0,1751.5,M
F3186,0.12283549783549784,-8.11675424291952,2232.5,294.0,1263.25,E
F3187,0.1995088245088245,-0.14686434241255597,2847.5,1380.0,2113.75,M
F3188,-0.2514152514152514,8.38825717241479,557.5,3093.0,1825.25,M
F3189,-0.38544788544788544,8.95606810712728,124.0,3134.0,1629.0,Hybrid
F3190,0.1292873792873793,-1.037262333887206,2312.0,1179.0,1745.5,M
F3191,0.10339660339660339,-4.20769808767507,1986.5,644.0,1315.25,E
F3192,-0.1945970695970696,5.70525982284272,873.0,2732.0,1802.5,M
F3193,-0.19547119547119546,1.75769869256073,867.0,1842.0,1354.5,E
F3194,-0.27934565434565434,8.17077870196293,408.0,3073.0,1740.5,M
F3195,-0.11180486180486181,0.3650655684357744,1489.0,1506.0,1497.5,E
F3196,0.09149184149184149,4.4511384283660504,1831.5,2463.0,2147.25,M
F3197,-0.1105977355977356,0.839911080129518,1506.0,1607.0,1556.5,E
F3198,0.14148351648351648,-3.7881987606516034,2462.5,701.0,1581.75,Hybrid
F3199,0.11421911421911422,-2.6435792463558982,2118.0,888.0,1503.0,E
F3200,-0.08949383949383949,0.9252682351649142,1640.5,1630.0,1635.25,Hybrid
F3201,-0.18115218115218115,3.3323655675618298,947.0,2225.0,1586.0,Hybrid
F3202,0.15755078255078256,-7.429462695774724,2588.5,348.0,1468.25,E
F3203,0.13848651348651347,-3.9971195195894254,2431.5,669.0,1550.25,E
F3204,0.07334332334332334,-0.6317682454299529,1723.5,1266.0,1494.75,E
F3205,-0.08458208458208458,0.20136559284070188,1664.5,1464.0,1564.25,E
F3206,-0.3516899766899767,2.998095230626504,192.0,2140.0,1166.0,E
F3207,0.09432234432234432,3.4045722329139565,1871.5,2235.0,2053.25,M
F3208,0.3305860805860806,-11.849531963137114,3168.0,137.0,1652.5,Hybrid
F3209,0.09490509490509491,2.0995442327063074,1879.0,1915.0,1897.0,M
F3210,-0.11925574425574426,2.3353127587485574,1428.0,1986.0,1707.0,Hybrid
F3211,-0.11288711288711288,-1.2563881999387263,1483.5,1126.0,1304.75,E
F3212,0.1153013653013653,-1.500532716515913,2138.5,1083.0,1610.75,Hybrid
F3213,-0.10635198135198135,-2.379984037783302,1535.5,931.0,1233.25,E
F3214,-0.1558857808857809,1.012496914833335,1126.0,1649.0,1387.5,E
F3215,-0.16958041958041958,3.153378266126083,1030.0,2181.0,1605.5,Hybrid
F3216,-0.20467032967032966,5.386698737073225,814.0,2671.0,1742.5,M
F3217,0.12333499833499834,5.151215428393741,2238.0,2605.0,2421.5,M
F3218,-0.26552614052614054,5.390969672204498,471.5,2673.0,1572.25,E
F3219,0.1297036297036297,1.4760623608939838,2325.0,1774.0,2049.5,M
F3220,0.10339660339660339,-3.477698863954508,1986.5,754.0,1370.25,E
F3221,-0.1187978687978688,1.6251973285779897,1434.0,1811.0,1622.5,Hybrid
F3222,-0.18027805527805527,-3.0176159295330933,957.5,837.0,897.25,E
F3223,-0.23726273726273725,6.799851835420988,620.5,2915.0,1767.75,M
F3224,0.11634199134199134,2.5120380271806013,2153.5,2025.0,2089.25,M
F3225,0.14398101898101898,0.7333168270073216,2476.0,1580.0,2028.0,M
F3226,0.11750749250749251,-7.663873970970869,2173.0,332.0,1252.5,E
F3227,0.2656926406926407,-11.43844974040211,3060.5,151.0,1605.75,Hybrid
F3228,-0.15172327672327673,-0.2845674100840938,1165.5,1358.0,1261.75,E
F3229,-0.21212121212121213,2.2990624991505584,759.5,1976.0,1367.75,E
